sample_index,timestamp_s,power_w,util_pct,sm_clock_mhz,mem_clock_mhz,temp_c,throttle_reasons
0,0.003374937,254.651000000,100,1365,1215,34,4
1,0.010260978,254.651000000,100,1365,1215,34,4
2,0.020278590,234.747000000,100,1365,1215,34,4
3,0.030260515,234.747000000,100,1365,1215,34,4
4,0.040257899,234.747000000,100,1365,1215,34,4
5,0.050257276,234.747000000,100,1365,1215,34,4
6,0.060257115,234.747000000,100,1365,1215,34,4
7,0.070259098,234.747000000,100,1365,1215,34,4
8,0.080258034,234.747000000,100,1365,1215,34,4
9,0.090258214,234.747000000,100,1365,1215,34,4
10,0.100257681,234.747000000,100,1365,1215,34,4
11,0.110258151,234.747000000,100,1365,1215,34,4
12,0.120264161,254.179000000,100,1350,1215,34,4
13,0.130258860,254.179000000,100,1350,1215,34,4
14,0.140261895,254.179000000,100,1350,1215,34,4
15,0.150258968,254.179000000,100,1350,1215,34,4
16,0.160258967,254.179000000,100,1350,1215,34,4
17,0.170258555,254.179000000,100,1350,1215,34,4
18,0.180259085,254.179000000,100,1350,1215,34,4
19,0.190258112,254.179000000,100,1350,1215,34,4
20,0.200257369,254.179000000,100,1350,1215,34,4
21,0.210257348,254.179000000,100,1350,1215,34,4
22,0.220257667,254.179000000,100,1350,1215,34,4
23,0.230257656,254.179000000,100,1350,1215,34,4
24,0.240257635,254.179000000,100,1350,1215,34,4
25,0.250257423,254.179000000,100,1350,1215,34,4
26,0.260258003,252.124000000,97,1350,1215,34,4
27,0.270258663,252.124000000,97,1350,1215,35,4
28,0.280258131,252.124000000,97,1350,1215,35,4
29,0.290386240,252.124000000,97,1350,1215,35,4
30,0.300258459,252.124000000,97,1350,1215,35,4
31,0.310257436,252.124000000,97,1350,1215,35,4
32,0.320259399,248.305000000,97,1350,1215,35,4
33,0.330258797,248.305000000,97,1350,1215,35,4
34,0.340259156,248.305000000,97,1350,1215,35,4
35,0.350258504,248.305000000,97,1350,1215,35,4
36,0.360256569,248.305000000,97,1350,1215,35,4
37,0.370259363,248.305000000,97,1350,1215,35,4
38,0.380259592,248.305000000,97,1350,1215,35,4
39,0.390257727,248.305000000,97,1350,1215,35,4
40,0.400257506,248.305000000,97,1350,1215,35,4
41,0.410259248,248.305000000,97,1350,1215,35,4
42,0.420259948,254.040000000,100,1350,1215,35,4
43,0.430259666,254.040000000,100,1350,1215,35,4
44,0.440257822,254.040000000,100,1350,1215,35,4
45,0.450258492,254.040000000,100,1350,1215,35,4
46,0.460257919,254.040000000,100,1350,1215,35,4
47,0.470258229,254.040000000,100,1350,1215,35,4
48,0.480302200,254.040000000,100,1350,1215,35,4
49,0.490259599,254.040000000,100,1350,1215,35,4
50,0.500258406,254.040000000,100,1350,1215,35,4
51,0.510258184,254.040000000,100,1350,1215,35,4
52,0.520258984,251.231000000,100,1350,1215,35,4
53,0.531209876,251.231000000,100,1350,1215,35,4
54,0.540259834,251.231000000,100,1350,1215,35,4
55,0.550257548,251.231000000,100,1350,1215,35,4
56,0.560257547,251.231000000,100,1350,1215,35,4
57,0.570257336,251.231000000,100,1350,1215,35,4
58,0.580258096,251.231000000,100,1350,1215,35,4
59,0.590256892,251.231000000,100,1350,1215,35,4
60,0.600257983,251.231000000,100,1350,1215,35,4
61,0.610257501,251.231000000,100,1350,1215,35,4
62,0.620259283,242.748000000,100,1350,1215,35,4
63,0.630258491,242.748000000,100,1350,1215,35,4
64,0.640257968,242.748000000,100,1350,1215,35,4
65,0.650258869,242.748000000,100,1350,1215,35,4
66,0.660257796,242.748000000,100,1350,1215,35,4
67,0.670258686,242.748000000,100,1350,1215,35,4
68,0.680258535,242.748000000,100,1350,1215,35,4
69,0.690258454,242.748000000,100,1350,1215,35,4
70,0.700258943,242.748000000,100,1350,1215,35,4
71,0.710257990,242.748000000,100,1350,1215,35,4
72,0.720258380,247.516000000,100,1365,1215,35,4
73,0.730259371,247.516000000,100,1365,1215,35,4
74,0.740257536,247.516000000,100,1365,1215,35,4
75,0.750258286,247.516000000,100,1365,1215,35,4
76,0.760257954,247.516000000,100,1365,1215,35,4
77,0.770258324,247.516000000,100,1365,1215,35,4
78,0.780258383,247.516000000,100,1365,1215,35,4
79,0.790257270,247.516000000,100,1365,1215,35,4
80,0.800258711,247.516000000,100,1365,1215,35,4
81,0.810257808,247.516000000,100,1365,1215,35,4
82,0.820258729,244.210000000,100,1350,1215,35,4
83,0.830266452,244.210000000,100,1350,1215,35,4
84,0.840260009,244.210000000,100,1350,1215,35,4
85,0.850258625,244.210000000,100,1350,1215,35,4
86,0.860258724,244.210000000,100,1350,1215,35,4
87,0.870263271,244.210000000,100,1350,1215,35,4
88,0.880260285,244.210000000,100,1350,1215,35,4
89,0.890258701,244.210000000,100,1350,1215,35,4
90,0.900257697,244.210000000,100,1350,1215,35,4
91,0.910258267,244.210000000,100,1350,1215,35,4
92,0.920259128,248.108000000,100,1320,1215,35,4
93,0.930263795,248.108000000,100,1320,1215,35,4
94,0.940258144,248.108000000,100,1320,1215,35,4
95,0.950259084,248.108000000,100,1320,1215,35,4
96,0.960258632,248.108000000,100,1320,1215,35,4
97,0.970259052,248.108000000,100,1320,1215,35,4
98,0.980258289,248.108000000,100,1320,1215,35,4
99,0.990259220,248.108000000,100,1320,1215,35,4
