sample_index,timestamp_s,power_w,util_pct,sm_clock_mhz,mem_clock_mhz,temp_c,throttle_reasons
0,0.005567026,252.223000000,100,1350,1215,49,4
1,0.010233283,252.223000000,100,1350,1215,49,4
2,0.020232296,252.223000000,100,1350,1215,49,4
3,0.030235587,252.223000000,100,1350,1215,49,4
4,0.040235552,252.223000000,100,1350,1215,49,4
5,0.050234055,214.882000000,100,1350,1215,49,4
6,0.060233218,214.882000000,100,1350,1215,49,4
7,0.070234225,214.882000000,100,1350,1215,49,4
8,0.080233649,214.882000000,100,1350,1215,49,4
9,0.090235658,214.882000000,100,1350,1215,49,4
10,0.100233740,214.882000000,100,1350,1215,49,4
11,0.110234657,214.882000000,100,1350,1215,49,4
12,0.120233690,214.882000000,100,1350,1215,49,4
13,0.130234116,214.882000000,100,1350,1215,49,4
14,0.140233701,214.882000000,100,1350,1215,49,4
15,0.150234427,250.145000000,100,1350,1215,49,4
16,0.160233981,250.145000000,100,1350,1215,49,4
17,0.170233686,250.145000000,100,1350,1215,49,4
18,0.180233992,250.145000000,100,1350,1215,49,4
19,0.190235470,250.145000000,100,1350,1215,49,4
20,0.200234323,250.145000000,100,1350,1215,49,4
21,0.210234037,250.145000000,100,1350,1215,49,4
22,0.220233942,250.145000000,100,1350,1215,49,4
23,0.230232775,250.145000000,100,1350,1215,49,4
24,0.240234564,250.145000000,100,1350,1215,49,4
25,0.250234809,256.788000000,100,1350,1215,49,4
26,0.260234474,256.788000000,100,1350,1215,49,4
27,0.270233808,256.788000000,100,1350,1215,49,4
28,0.280233983,256.788000000,100,1350,1215,49,4
29,0.290233538,256.788000000,100,1350,1215,49,4
30,0.300233443,256.788000000,100,1350,1215,49,4
31,0.310233548,256.788000000,100,1350,1215,49,4
32,0.320233102,256.788000000,100,1350,1215,49,4
33,0.330234079,256.788000000,100,1350,1215,49,4
34,0.340233984,256.788000000,100,1350,1215,49,4
35,0.350235302,251.728000000,96,1335,1215,49,4
36,0.360234496,251.728000000,96,1335,1215,49,4
37,0.370234351,251.728000000,96,1335,1215,49,4
38,0.380233815,251.728000000,96,1335,1215,49,4
39,0.390234581,251.728000000,96,1335,1215,49,4
40,0.400233875,251.728000000,96,1335,1215,49,4
41,0.410234351,251.728000000,96,1335,1215,49,4
42,0.420233425,251.728000000,96,1335,1215,49,4
43,0.430234762,251.728000000,96,1335,1215,49,4
44,0.440234477,251.728000000,96,1335,1215,49,4
45,0.450235334,249.089000000,96,1335,1215,49,4
46,0.460234928,249.089000000,96,1335,1215,49,4
47,0.470238149,249.089000000,96,1335,1215,49,4
48,0.480235630,249.089000000,96,1335,1215,49,4
49,0.490235525,249.089000000,96,1335,1215,49,4
50,0.500234929,249.089000000,96,1335,1215,49,4
51,0.510239172,249.089000000,96,1335,1215,49,4
52,0.520235049,249.089000000,96,1335,1215,49,4
53,0.530234624,249.089000000,96,1335,1215,49,4
54,0.540234228,249.089000000,96,1335,1215,49,4
55,0.550235105,254.439000000,100,1335,1215,49,4
56,0.560235190,254.439000000,100,1335,1215,49,4
57,0.570233612,254.439000000,100,1335,1215,49,4
58,0.580235651,254.439000000,100,1335,1215,49,4
59,0.590233332,254.439000000,100,1335,1215,49,4
60,0.600233277,254.439000000,100,1335,1215,49,4
61,0.610234184,254.439000000,100,1335,1215,49,4
62,0.620233648,254.439000000,100,1335,1215,49,4
63,0.630234074,254.439000000,100,1335,1215,49,4
64,0.640233598,254.439000000,100,1335,1215,49,4
65,0.650236008,250.838000000,100,1335,1215,49,4
66,0.660235062,250.838000000,100,1335,1215,49,4
67,0.670235417,250.838000000,100,1335,1215,49,4
68,0.680234281,250.838000000,100,1335,1215,49,4
69,0.690234055,250.838000000,100,1335,1215,49,4
70,0.700235102,250.838000000,100,1335,1215,49,4
71,0.710234717,250.838000000,100,1335,1215,49,4
72,0.720235233,250.838000000,100,1335,1215,49,4
73,0.730234867,250.838000000,100,1335,1215,49,4
74,0.740238640,250.838000000,100,1335,1215,49,4
75,0.750235920,253.684000000,100,1335,1215,49,4
76,0.760235464,253.684000000,100,1335,1215,49,4
77,0.770234367,253.684000000,100,1335,1215,49,4
78,0.780235274,253.684000000,100,1335,1215,49,4
79,0.790235249,253.684000000,100,1335,1215,49,4
80,0.800234723,253.684000000,100,1335,1215,49,4
81,0.810238716,253.684000000,100,1335,1215,49,4
82,0.820234694,253.684000000,100,1335,1215,49,4
83,0.830235410,253.684000000,100,1335,1215,49,4
84,0.840233261,253.684000000,100,1335,1215,49,4
85,0.850233697,250.370000000,100,1335,1215,49,4
86,0.860232841,250.370000000,100,1335,1215,49,4
87,0.870233036,250.370000000,100,1335,1215,49,4
88,0.880232851,250.370000000,100,1335,1215,49,4
89,0.890237835,250.370000000,100,1335,1215,49,4
90,0.900233412,250.370000000,100,1335,1215,49,4
91,0.910233588,250.370000000,100,1335,1215,49,4
92,0.920231669,250.370000000,100,1335,1215,49,4
93,0.930233719,250.370000000,100,1335,1215,49,4
94,0.940234545,250.370000000,100,1335,1215,49,4
95,0.950235392,239.416000000,100,1320,1215,49,4
96,0.960235738,239.416000000,100,1320,1215,49,4
97,0.970238478,239.416000000,100,1320,1215,49,4
98,0.980234415,239.416000000,100,1320,1215,49,4
99,0.990234932,239.416000000,100,1320,1215,49,4
100,1.000235217,239.416000000,100,1320,1215,49,4
101,1.010234441,239.416000000,100,1320,1215,49,4
102,1.020233885,239.416000000,100,1320,1215,49,4
103,1.030235343,239.416000000,100,1320,1215,49,4
104,1.040234427,239.416000000,100,1320,1215,49,4
105,1.050234662,245.474000000,100,1350,1215,49,4
106,1.060235309,245.474000000,100,1350,1215,49,4
107,1.070234963,245.474000000,100,1350,1215,49,4
108,1.080234457,245.474000000,100,1350,1215,49,4
109,1.090233771,245.474000000,100,1350,1215,49,4
110,1.100234057,245.474000000,100,1350,1215,49,4
111,1.110233741,245.474000000,100,1350,1215,49,4
112,1.120233857,245.474000000,100,1350,1215,49,4
113,1.130234272,245.474000000,100,1350,1215,49,4
114,1.140233386,245.474000000,100,1350,1215,49,4
115,1.150235966,243.731000000,100,1335,1215,49,4
116,1.160235681,243.731000000,100,1335,1215,49,4
117,1.170234544,243.731000000,100,1335,1215,49,4
118,1.180235090,243.731000000,100,1335,1215,49,4
119,1.190235205,243.731000000,100,1335,1215,49,4
120,1.200238306,243.731000000,100,1335,1215,49,4
121,1.210234635,243.731000000,100,1335,1215,49,4
122,1.220235060,243.731000000,100,1335,1215,49,4
123,1.230234054,243.731000000,100,1335,1215,49,4
124,1.240237996,243.731000000,100,1335,1215,49,4
125,1.250236008,251.920000000,100,1350,1215,49,4
126,1.260235943,251.920000000,100,1350,1215,49,4
127,1.270234124,251.920000000,100,1350,1215,49,4
128,1.280234070,251.920000000,100,1350,1215,49,4
129,1.290234796,251.920000000,100,1350,1215,49,4
130,1.300234431,251.920000000,100,1350,1215,49,4
131,1.310235798,251.920000000,100,1350,1215,49,4
132,1.320235904,251.920000000,100,1350,1215,49,4
133,1.330234266,251.920000000,100,1350,1215,49,4
134,1.340235153,251.920000000,100,1350,1215,49,4
135,1.350233815,252.000000000,100,1335,1215,49,4
136,1.360233420,252.000000000,100,1335,1215,49,4
137,1.370233124,252.000000000,100,1335,1215,49,4
138,1.380233440,252.000000000,100,1335,1215,49,4
139,1.390233996,252.000000000,100,1335,1215,49,4
140,1.400234061,252.000000000,100,1335,1215,49,4
141,1.410233866,252.000000000,100,1335,1215,49,4
142,1.420233400,252.000000000,100,1335,1215,49,4
143,1.430233796,252.000000000,100,1335,1215,49,4
144,1.440234062,252.000000000,100,1335,1215,49,4
145,1.450236321,252.000000000,100,1350,1215,49,4
146,1.460236587,249.203000000,100,1350,1215,49,4
147,1.470245249,249.203000000,100,1350,1215,49,4
148,1.480239302,249.203000000,100,1350,1215,49,4
149,1.490233747,249.203000000,100,1350,1215,49,4
150,1.500233412,249.203000000,100,1350,1215,49,4
151,1.510233537,249.203000000,100,1350,1215,49,4
152,1.520234394,249.203000000,100,1350,1215,49,4
153,1.530234479,249.203000000,100,1350,1215,49,4
154,1.540233583,249.203000000,100,1350,1215,49,4
155,1.550234740,249.185000000,100,1335,1215,49,4
156,1.560236208,249.185000000,100,1335,1215,49,4
157,1.570233508,249.185000000,100,1335,1215,49,4
158,1.580235757,249.185000000,100,1335,1215,49,4
159,1.590233759,249.185000000,100,1335,1215,49,4
160,1.600232902,249.185000000,100,1335,1215,49,4
161,1.610233429,249.185000000,100,1335,1215,49,4
162,1.620233854,249.185000000,100,1335,1215,49,4
163,1.630233589,249.185000000,100,1335,1215,49,4
164,1.640233254,249.185000000,100,1335,1215,49,4
165,1.650234922,248.861000000,100,1350,1215,49,4
166,1.660235147,248.861000000,100,1350,1215,49,4
167,1.670234001,248.861000000,100,1350,1215,49,4
168,1.680233705,248.861000000,100,1350,1215,49,4
169,1.690234462,248.861000000,100,1350,1215,49,4
170,1.700233485,248.861000000,100,1350,1215,49,4
171,1.710234292,248.861000000,100,1350,1215,49,4
172,1.720234678,248.861000000,100,1350,1215,49,4
173,1.730234472,248.861000000,100,1350,1215,49,4
174,1.740234999,248.861000000,100,1350,1215,49,4
175,1.750234753,254.159000000,100,1350,1215,49,4
