sample_index,timestamp_s,power_w,util_pct,sm_clock_mhz,mem_clock_mhz,temp_c,throttle_reasons
0,0.000173385,65.977000000,100,1410,1215,30,0
1,0.010193245,65.977000000,100,1410,1215,30,0
2,0.020191866,65.977000000,100,1410,1215,30,0
3,0.030191979,65.977000000,100,1410,1215,30,0
4,0.040191621,65.977000000,100,1410,1215,30,0
5,0.050193478,65.977000000,100,1410,1215,30,0
6,0.060192910,65.983000000,100,1410,1215,30,0
7,0.070191199,65.983000000,100,1410,1215,30,0
8,0.080192014,65.983000000,100,1410,1215,30,0
9,0.090191215,65.983000000,100,1410,1215,30,0
10,0.100191689,65.983000000,100,1410,1215,30,0
11,0.110192543,65.983000000,100,1410,1215,30,0
12,0.120191825,65.983000000,100,1410,1215,30,0
13,0.130192058,65.983000000,100,1410,1215,30,0
14,0.140191771,65.983000000,100,1410,1215,30,0
15,0.150192074,65.983000000,100,1410,1215,30,0
16,0.160193320,66.288000000,100,1410,1215,30,0
17,0.170191459,66.288000000,100,1410,1215,30,0
18,0.180191863,66.288000000,100,1410,1215,30,0
19,0.190191425,66.288000000,100,1410,1215,30,0
20,0.200191338,66.288000000,100,1410,1215,30,0
21,0.210191371,66.288000000,100,1410,1215,30,0
22,0.220191324,66.288000000,100,1410,1215,30,0
23,0.230191236,66.288000000,100,1410,1215,30,0
24,0.240192291,66.288000000,100,1410,1215,30,0
25,0.250192685,66.288000000,100,1410,1215,30,0
26,0.260192788,66.366000000,100,1410,1215,30,0
27,0.270191599,66.366000000,100,1410,1215,30,0
28,0.280191632,66.366000000,100,1410,1215,30,0
29,0.290192737,66.366000000,100,1410,1215,30,0
30,0.300191878,66.366000000,100,1410,1215,30,0
31,0.310191280,66.366000000,100,1410,1215,30,0
32,0.320191363,66.366000000,100,1410,1215,30,0
33,0.330191486,66.366000000,100,1410,1215,30,0
34,0.340191429,66.366000000,100,1410,1215,30,0
35,0.350192855,66.366000000,100,1410,1215,30,0
36,0.360193729,66.378000000,100,1410,1215,30,0
37,0.370192380,66.378000000,100,1410,1215,30,0
38,0.380191751,66.378000000,100,1410,1215,30,0
39,0.390191604,66.378000000,100,1410,1215,30,0
40,0.400191487,66.378000000,100,1410,1215,30,0
41,0.410191530,66.378000000,100,1410,1215,30,0
42,0.420191543,66.378000000,100,1410,1215,30,0
43,0.430191966,66.378000000,100,1410,1215,30,0
44,0.440195807,66.378000000,100,1410,1215,30,0
45,0.450192453,66.378000000,100,1410,1215,30,0
46,0.460193097,66.287000000,100,1410,1215,30,0
47,0.470191167,66.287000000,100,1410,1215,30,0
48,0.480192031,66.287000000,100,1410,1215,30,0
49,0.490192786,66.287000000,100,1410,1215,30,0
50,0.500191807,66.287000000,100,1410,1215,30,0
51,0.510191900,66.287000000,100,1410,1215,30,0
52,0.520192173,66.287000000,100,1410,1215,30,0
53,0.530191405,66.287000000,100,1410,1215,30,0
54,0.540196337,66.287000000,100,1410,1215,30,0
55,0.550192773,66.287000000,100,1410,1215,30,0
56,0.560196954,66.172000000,100,1410,1215,30,0
57,0.570192168,66.172000000,100,1410,1215,30,0
58,0.580191399,66.172000000,100,1410,1215,30,0
59,0.590191653,66.172000000,100,1410,1215,30,0
60,0.600191656,66.172000000,100,1410,1215,30,0
61,0.610191328,66.172000000,100,1410,1215,30,0
62,0.620191992,66.172000000,100,1410,1215,30,0
63,0.630192155,66.172000000,100,1410,1215,30,0
64,0.640196807,66.172000000,100,1410,1215,30,0
65,0.650193033,66.172000000,100,1410,1215,30,0
66,0.660192695,66.062000000,100,1410,1215,30,0
67,0.670192147,66.062000000,100,1410,1215,30,0
68,0.680191399,66.062000000,100,1410,1215,30,0
69,0.690192113,66.062000000,100,1410,1215,30,0
70,0.700191545,66.062000000,100,1410,1215,30,0
