sample_index,timestamp_s,power_w,util_pct,sm_clock_mhz,mem_clock_mhz,temp_c,throttle_reasons
0,0.011813491,252.097000000,100,1395,1215,48,4
1,0.011817158,252.097000000,100,1395,1215,48,4
2,0.020211101,252.097000000,100,1395,1215,48,4
3,0.030210857,252.097000000,100,1395,1215,48,4
4,0.040210203,252.097000000,100,1395,1215,48,4
5,0.050211803,252.097000000,100,1395,1215,48,4
6,0.060210638,252.097000000,100,1395,1215,48,4
7,0.070211206,252.097000000,100,1395,1215,48,4
8,0.080212154,248.694000000,100,1395,1215,48,4
9,0.090218073,248.694000000,100,1395,1215,48,0
10,0.100212088,248.694000000,100,1395,1215,48,0
11,0.110212636,248.694000000,100,1395,1215,48,0
12,0.120211732,248.694000000,100,1395,1215,48,0
13,0.130207751,248.694000000,100,1395,1215,48,0
14,0.140214932,248.694000000,100,1395,1215,48,0
15,0.150210941,248.694000000,100,1395,1215,48,0
16,0.160210437,248.694000000,100,1395,1215,48,0
17,0.170210214,248.694000000,100,1395,1215,48,0
18,0.180212314,255.537000000,100,1395,1215,48,0
19,0.190211350,255.537000000,100,1395,1215,48,4
20,0.200209613,255.537000000,100,1395,1215,48,4
21,0.210210722,255.537000000,100,1395,1215,48,4
22,0.220209808,255.537000000,100,1395,1215,48,4
23,0.230210696,255.537000000,100,1395,1215,48,4
24,0.240211064,255.537000000,100,1395,1215,48,4
25,0.250210290,255.537000000,100,1395,1215,48,4
26,0.260209555,255.537000000,100,1395,1215,48,4
27,0.270210294,255.537000000,100,1395,1215,48,4
28,0.280214388,252.025000000,96,1410,1215,48,4
29,0.290211430,252.025000000,96,1410,1215,48,0
30,0.300210825,252.025000000,96,1410,1215,48,0
31,0.310210381,252.025000000,96,1410,1215,48,0
32,0.320210419,252.025000000,96,1410,1215,48,0
33,0.330210215,252.025000000,96,1410,1215,48,0
34,0.340210322,252.025000000,96,1410,1215,48,0
35,0.350211311,252.025000000,96,1410,1215,48,0
36,0.360210857,252.025000000,96,1410,1215,48,0
37,0.370209482,252.025000000,96,1410,1215,48,0
38,0.380215280,247.143000000,96,1395,1215,48,0
39,0.390210708,247.143000000,96,1395,1215,48,4
40,0.400210414,247.143000000,96,1395,1215,48,4
41,0.410210361,247.143000000,96,1395,1215,48,4
42,0.420210549,247.143000000,96,1395,1215,48,4
43,0.430210385,247.143000000,96,1395,1215,48,4
44,0.440210823,247.143000000,96,1395,1215,48,4
45,0.450210740,247.143000000,96,1395,1215,48,4
46,0.460211228,247.143000000,96,1395,1215,48,4
47,0.470212547,247.143000000,96,1395,1215,48,4
48,0.480211542,251.822000000,96,1395,1215,48,4
49,0.490211229,251.822000000,100,1395,1215,48,4
50,0.500210324,251.822000000,100,1395,1215,48,4
51,0.510210631,251.822000000,100,1395,1215,48,4
52,0.520210678,251.822000000,100,1395,1215,48,4
53,0.530210535,251.822000000,100,1395,1215,48,4
54,0.540211344,251.822000000,100,1395,1215,48,4
55,0.550210068,251.822000000,100,1395,1215,48,4
56,0.560211278,251.822000000,100,1395,1215,48,4
57,0.570210693,251.822000000,100,1395,1215,48,4
58,0.580210530,256.308000000,100,1410,1215,48,4
59,0.590213022,256.308000000,100,1410,1215,48,4
60,0.600211275,256.308000000,100,1410,1215,48,4
61,0.610210481,256.308000000,100,1410,1215,48,4
62,0.620237899,256.308000000,100,1410,1215,48,4
63,0.630210715,256.308000000,100,1410,1215,48,4
64,0.640211303,256.308000000,100,1410,1215,48,4
65,0.650210028,256.308000000,100,1410,1215,48,4
66,0.660211788,256.308000000,100,1410,1215,48,4
67,0.670214099,256.308000000,100,1410,1215,48,4
68,0.680216621,253.273000000,100,1395,1215,48,4
69,0.690210927,253.273000000,100,1395,1215,48,4
70,0.700212718,253.273000000,100,1395,1215,48,4
71,0.710212374,253.273000000,100,1395,1215,48,4
72,0.720210948,253.273000000,100,1395,1215,48,4
73,0.730211506,253.273000000,100,1395,1215,48,4
74,0.740210772,253.273000000,100,1395,1215,48,4
75,0.750209847,253.273000000,100,1395,1215,48,4
76,0.760210175,253.273000000,100,1395,1215,48,4
77,0.770211925,253.273000000,100,1395,1215,48,4
78,0.780211301,243.706000000,100,1395,1215,48,4
79,0.790211849,243.706000000,100,1395,1215,48,4
80,0.800209572,243.706000000,100,1395,1215,48,4
81,0.810210240,243.706000000,100,1395,1215,48,4
82,0.820209776,243.706000000,100,1395,1215,48,4
83,0.830210043,243.706000000,100,1395,1215,48,4
84,0.840211223,243.706000000,100,1395,1215,48,4
85,0.850211119,243.706000000,100,1395,1215,48,4
86,0.860213601,243.706000000,100,1395,1215,48,4
87,0.870211805,243.706000000,100,1395,1215,48,4
88,0.880212723,243.706000000,100,1395,1215,48,4
89,0.890211618,251.835000000,100,1395,1215,48,4
90,0.900211655,251.835000000,100,1395,1215,48,4
91,0.910210320,251.835000000,100,1395,1215,48,4
92,0.920213974,251.835000000,100,1395,1215,48,4
93,0.930209813,251.835000000,100,1395,1215,48,4
94,0.940211152,251.835000000,100,1395,1215,48,4
95,0.950209646,251.835000000,100,1395,1215,48,4
96,0.960211036,251.835000000,100,1395,1215,48,4
97,0.970210352,251.835000000,100,1395,1215,48,4
98,0.980211330,240.890000000,100,1365,1215,48,4
99,0.990209013,240.890000000,100,1365,1215,48,4
100,1.000210623,240.890000000,100,1365,1215,48,4
101,1.010209598,240.890000000,100,1365,1215,48,4
102,1.020212450,240.890000000,100,1365,1215,48,4
103,1.030209953,240.890000000,100,1365,1215,48,4
104,1.040211693,240.890000000,100,1365,1215,48,4
105,1.050211510,240.890000000,100,1365,1215,48,4
106,1.060212729,240.890000000,100,1365,1215,48,4
107,1.070209820,240.890000000,100,1365,1215,48,4
108,1.080209767,240.890000000,100,1380,1215,48,4
109,1.090209133,243.776000000,100,1380,1215,48,4
110,1.100211024,243.776000000,100,1380,1215,48,4
111,1.110210900,243.776000000,100,1380,1215,48,4
112,1.120212110,243.776000000,100,1380,1215,48,4
113,1.130210393,243.776000000,100,1380,1215,48,4
114,1.140209749,243.776000000,100,1380,1215,48,4
115,1.150210658,243.776000000,100,1380,1215,48,4
116,1.160211035,243.776000000,100,1380,1215,48,4
117,1.170210631,243.776000000,100,1380,1215,48,4
118,1.180211610,248.284000000,100,1395,1215,48,4
119,1.190211337,248.284000000,100,1395,1215,48,4
120,1.200215301,248.284000000,100,1395,1215,48,4
121,1.210210118,248.284000000,100,1395,1215,48,4
122,1.220215435,248.284000000,100,1395,1215,48,4
123,1.230210543,248.284000000,100,1395,1215,48,4
124,1.240207555,248.284000000,100,1395,1215,48,4
125,1.250210818,248.284000000,100,1395,1215,48,4
126,1.260209622,248.284000000,100,1395,1215,48,4
127,1.270210381,248.284000000,100,1395,1215,48,4
128,1.280211820,254.567000000,100,1395,1215,48,4
129,1.290210585,254.567000000,100,1395,1215,48,4
130,1.300215481,254.567000000,100,1395,1215,48,4
131,1.310211431,254.567000000,100,1395,1215,48,4
132,1.320210946,254.567000000,100,1395,1215,48,4
133,1.330215632,254.567000000,100,1395,1215,48,4
134,1.340210890,254.567000000,100,1395,1215,48,4
135,1.350210857,254.567000000,100,1395,1215,48,4
136,1.360210093,254.567000000,100,1395,1215,48,4
137,1.370210781,254.567000000,100,1395,1215,48,4
138,1.380211549,254.567000000,100,1395,1215,48,4
139,1.390211286,251.416000000,100,1395,1215,48,4
140,1.400209990,251.416000000,100,1395,1215,48,4
141,1.410210699,251.416000000,100,1395,1215,48,4
142,1.420210295,251.416000000,100,1395,1215,48,4
143,1.430209961,251.416000000,100,1395,1215,48,4
144,1.440210870,251.416000000,100,1395,1215,48,4
145,1.450210246,251.416000000,100,1395,1215,48,4
146,1.460209842,251.416000000,100,1395,1215,48,4
147,1.470210059,251.416000000,100,1395,1215,48,4
148,1.480212952,251.416000000,100,1395,1215,48,4
149,1.490212458,249.779000000,100,1395,1215,48,4
150,1.500210822,249.779000000,100,1395,1215,48,4
151,1.510211149,249.779000000,100,1395,1215,48,4
152,1.520210064,249.779000000,100,1395,1215,48,4
153,1.530209921,249.779000000,100,1395,1215,48,4
154,1.540209547,249.779000000,100,1395,1215,48,4
155,1.550208843,249.779000000,100,1395,1215,48,4
156,1.560209892,249.779000000,100,1395,1215,48,4
157,1.570210029,249.779000000,100,1395,1215,48,4
158,1.580209675,249.779000000,100,1395,1215,48,4
159,1.590210804,250.841000000,100,1395,1215,48,4
160,1.600209910,250.841000000,100,1395,1215,48,4
161,1.610210768,250.841000000,100,1395,1215,48,4
162,1.620211086,250.841000000,100,1395,1215,48,4
163,1.630211203,250.841000000,100,1395,1215,48,4
164,1.640212402,250.841000000,100,1395,1215,48,4
165,1.650210766,250.841000000,100,1395,1215,48,4
166,1.660212606,250.841000000,100,1395,1215,48,4
167,1.670211501,250.841000000,100,1395,1215,48,4
168,1.680211147,251.438000000,100,1395,1215,48,4
169,1.690211094,251.438000000,100,1395,1215,48,4
170,1.700213085,251.438000000,100,1395,1215,48,4
171,1.710212451,251.438000000,100,1395,1215,48,4
172,1.720210594,251.438000000,100,1395,1215,48,4
173,1.730211383,251.438000000,100,1395,1215,48,4
174,1.740211951,251.438000000,100,1395,1215,48,4
175,1.750213120,251.438000000,100,1395,1215,48,4
176,1.760210913,251.438000000,100,1395,1215,48,4
177,1.770209968,251.438000000,100,1395,1215,48,4
178,1.780210937,251.438000000,100,1395,1215,48,4
179,1.790211795,250.845000000,100,1395,1215,48,4
180,1.800210861,250.845000000,100,1395,1215,48,4
181,1.810209585,250.845000000,100,1395,1215,48,4
182,1.820210574,250.845000000,100,1395,1215,48,4
183,1.830210661,250.845000000,100,1395,1215,48,4
184,1.840210478,250.845000000,100,1395,1215,48,4
185,1.850210785,250.845000000,100,1395,1215,48,4
186,1.860210752,250.845000000,100,1395,1215,48,4
187,1.870210378,250.845000000,100,1395,1215,48,4
188,1.880210996,247.143000000,100,1395,1215,48,4
189,1.890210753,247.143000000,100,1395,1215,48,4
190,1.900210730,247.143000000,100,1395,1215,48,4
191,1.910210456,247.143000000,100,1395,1215,48,4
192,1.920210644,247.143000000,100,1395,1215,48,4
193,1.930210951,247.143000000,100,1395,1215,48,4
194,1.940210758,247.143000000,100,1395,1215,48,4
195,1.950210995,247.143000000,100,1395,1215,48,4
196,1.960210131,247.143000000,100,1395,1215,48,4
197,1.970210759,247.143000000,100,1395,1215,48,4
198,1.980210776,247.143000000,100,1380,1215,48,4
199,1.990213428,242.928000000,100,1380,1215,48,4
200,2.000212172,242.928000000,100,1380,1215,48,4
201,2.010210095,242.928000000,100,1380,1215,48,4
202,2.020210112,242.928000000,100,1380,1215,48,4
203,2.030209778,242.928000000,100,1380,1215,48,4
204,2.040212962,242.928000000,100,1380,1215,48,4
205,2.050211496,242.928000000,100,1380,1215,48,4
206,2.060210811,242.928000000,100,1380,1215,48,4
207,2.070210488,242.928000000,100,1380,1215,48,4
208,2.080211957,242.928000000,100,1380,1215,48,4
209,2.090210862,246.375000000,100,1380,1215,48,4
210,2.100211571,246.375000000,100,1380,1215,48,4
211,2.110209844,246.375000000,100,1380,1215,48,4
212,2.120210663,246.375000000,100,1380,1215,48,4
213,2.130210740,246.375000000,100,1380,1215,48,4
214,2.140210817,246.375000000,100,1380,1215,48,4
215,2.150208169,246.375000000,100,1380,1215,48,4
216,2.160211602,246.375000000,100,1380,1215,48,4
217,2.170209976,246.375000000,100,1380,1215,48,4
218,2.180210845,246.375000000,100,1395,1215,48,4
219,2.190211303,253.981000000,100,1395,1215,48,4
220,2.200210849,253.981000000,100,1395,1215,48,4
221,2.210210415,253.981000000,100,1395,1215,48,4
222,2.220209220,253.981000000,100,1395,1215,48,4
223,2.230211421,253.981000000,100,1395,1215,48,4
224,2.240210055,253.981000000,100,1395,1215,48,4
225,2.250210613,253.981000000,100,1395,1215,48,4
226,2.260210941,253.981000000,100,1395,1215,48,4
227,2.270210497,253.981000000,100,1395,1215,48,4
228,2.280210313,253.981000000,100,1395,1215,48,4
229,2.290210511,250.828000000,100,1395,1215,48,4
230,2.300211840,250.828000000,100,1395,1215,48,4
231,2.310209803,250.828000000,100,1395,1215,48,4
232,2.320210331,250.828000000,100,1395,1215,48,4
233,2.330209376,250.828000000,100,1395,1215,48,4
234,2.340209924,250.828000000,100,1395,1215,48,4
235,2.350210142,250.828000000,100,1395,1215,48,4
236,2.360211702,250.828000000,100,1395,1215,48,4
237,2.370210566,250.828000000,100,1395,1215,48,4
238,2.380213569,248.967000000,100,1395,1215,48,4
239,2.390211953,248.967000000,100,1395,1215,48,4
240,2.400210106,248.967000000,100,1395,1215,48,4
241,2.410210224,248.967000000,100,1395,1215,48,4
242,2.420210210,248.967000000,100,1395,1215,48,4
243,2.430210869,248.967000000,100,1395,1215,48,4
244,2.440211607,248.967000000,100,1395,1215,48,4
245,2.450210392,248.967000000,100,1395,1215,48,4
246,2.460210599,248.967000000,100,1395,1215,48,4
247,2.470210716,248.967000000,100,1395,1215,48,4
248,2.480209541,252.290000000,100,1395,1215,48,4
249,2.490212333,252.290000000,100,1395,1215,48,4
250,2.500211979,252.290000000,100,1395,1215,48,4
251,2.510210293,252.290000000,100,1395,1215,48,4
252,2.520209789,252.290000000,100,1395,1215,48,4
253,2.530209636,252.290000000,100,1395,1215,48,4
254,2.540210775,252.290000000,100,1395,1215,48,4
255,2.550210451,252.290000000,100,1395,1215,48,4
256,2.560210779,252.290000000,100,1395,1215,48,4
257,2.570210425,252.290000000,100,1395,1215,48,4
258,2.580210943,252.290000000,100,1395,1215,48,4
259,2.590210499,251.231000000,100,1395,1215,48,4
260,2.600210917,251.231000000,100,1395,1215,48,4
261,2.610209872,251.231000000,100,1395,1215,48,4
262,2.620210159,251.231000000,100,1395,1215,48,4
263,2.630221508,251.231000000,100,1395,1215,48,4
264,2.640210754,251.231000000,100,1395,1215,48,4
265,2.650210280,251.231000000,100,1395,1215,48,4
266,2.660209756,251.231000000,100,1395,1215,48,4
267,2.670209753,251.231000000,100,1395,1215,48,4
268,2.680211754,251.231000000,100,1395,1215,48,4
269,2.690210779,250.447000000,100,1395,1215,48,4
270,2.700210936,250.447000000,100,1395,1215,48,4
271,2.710211154,250.447000000,100,1395,1215,48,4
272,2.720210990,250.447000000,100,1395,1215,48,4
273,2.730210747,250.447000000,100,1395,1215,48,4
274,2.740210523,250.447000000,100,1395,1215,48,4
275,2.750209879,250.447000000,100,1395,1215,48,4
276,2.760210898,250.447000000,100,1395,1215,48,4
277,2.770215624,250.447000000,100,1395,1215,48,4
