sample_index,timestamp_s,power_w,util_pct,sm_clock_mhz,mem_clock_mhz,temp_c,throttle_reasons
0,0.005756839,216.070000000,100,1410,1215,49,0
1,0.010187761,216.070000000,100,1410,1215,49,0
2,0.020187960,216.070000000,100,1410,1215,49,0
3,0.030189201,216.070000000,100,1410,1215,49,0
4,0.040189510,216.070000000,100,1410,1215,49,0
5,0.050190090,216.070000000,100,1410,1215,49,0
6,0.060189297,216.070000000,100,1410,1215,49,0
7,0.070189256,216.070000000,100,1410,1215,49,0
8,0.080188964,216.070000000,100,1410,1215,49,0
9,0.090189113,216.070000000,100,1410,1215,49,0
10,0.100190344,210.779000000,100,1410,1215,48,0
11,0.110189321,210.779000000,100,1410,1215,48,0
12,0.120188869,210.779000000,100,1410,1215,48,0
13,0.130189229,210.779000000,100,1410,1215,48,0
14,0.140191532,210.779000000,100,1410,1215,48,0
15,0.150198123,210.779000000,100,1410,1215,48,0
16,0.160188614,210.779000000,100,1410,1215,48,0
17,0.170188963,210.779000000,100,1410,1215,48,0
18,0.180188281,210.779000000,100,1410,1215,48,0
19,0.190188450,210.779000000,100,1410,1215,48,0
20,0.200188068,216.153000000,95,1410,1215,48,0
21,0.210190151,216.153000000,95,1410,1215,48,0
22,0.220188887,216.153000000,95,1410,1215,48,0
23,0.230187663,216.153000000,95,1410,1215,48,0
24,0.240189435,216.153000000,95,1410,1215,48,0
25,0.250189584,216.153000000,95,1410,1215,48,0
26,0.260188341,216.153000000,95,1410,1215,48,0
27,0.270188851,216.153000000,95,1410,1215,48,0
28,0.280188499,216.153000000,95,1410,1215,48,0
29,0.290187996,216.153000000,95,1410,1215,48,0
30,0.300190260,214.808000000,95,1410,1215,49,0
31,0.310187784,214.808000000,95,1410,1215,49,0
32,0.320188233,214.808000000,95,1410,1215,49,0
33,0.330188182,214.808000000,95,1410,1215,49,0
34,0.340187890,214.808000000,95,1410,1215,49,0
35,0.350188340,214.808000000,95,1410,1215,49,0
36,0.360188769,214.808000000,95,1410,1215,49,0
37,0.370188628,214.808000000,95,1410,1215,49,0
38,0.380188717,214.808000000,95,1410,1215,49,0
39,0.390188535,214.808000000,95,1410,1215,49,0
40,0.400189987,216.070000000,100,1410,1215,49,0
41,0.410188483,216.070000000,100,1410,1215,49,0
42,0.420188812,216.070000000,100,1410,1215,49,0
